user,item,correct
6464,35,1.0
92756,92,1.0
84347,33,1.0
8316,58,1.0
95029,89,1.0
89481,4,1.0
56107,18,0.0
67193,158,1.0
66571,210,0.0
31133,8,1.0
24585,478,0.0
65052,230,1.0
61837,2,1.0
48162,56,1.0
46312,200,1.0
99633,18,1.0
65680,1,1.0
67467,21,0.0
82073,78,0.0
58531,223,1.0
16881,693,1.0
68892,74,1.0
65049,6,1.0
98479,75,1.0
33086,283,1.0
16908,31,1.0
19062,210,1.0
61371,78,0.0
45120,136,1.0
28453,209,0.0
60934,74,1.0
70135,72,1.0
31295,273,0.0
35010,12,0.0
59925,21,0.0
7572,164,0.0
7674,27,0.0
22487,244,1.0
72653,35,1.0
4792,372,1.0
13488,577,1.0
87161,481,1.0
93198,115,1.0
80882,244,1.0
74020,116,1.0
1516,78,0.0
33788,46,1.0
4802,174,1.0
46976,7,1.0
63097,18,1.0
47208,2,1.0
84939,327,1.0
6300,109,1.0
32621,5,1.0
33492,74,1.0
36985,56,1.0
91952,309,1.0
31490,6,1.0
77595,73,1.0
60950,4,1.0
60577,56,1.0
95247,481,1.0
59878,115,1.0
83303,19,1.0
91641,308,1.0
92412,431,1.0
71392,100,1.0
58879,308,1.0
38623,76,1.0
60981,111,1.0
48978,2,0.0
44291,20,1.0
46649,18,0.0
38048,164,0.0
94597,2,1.0
14513,179,0.0
65635,311,1.0
73687,73,1.0
67838,230,1.0
45047,35,1.0
50004,678,0.0
23916,229,1.0
88532,247,0.0
6583,74,1.0
52519,29,1.0
23695,75,1.0
89041,917,1.0
42867,155,1.0
36286,75,1.0
33823,5,0.0
74737,331,1.0
71213,105,1.0
61557,6,1.0
15368,75,1.0
11775,157,0.0
52360,78,1.0
23469,351,1.0
70587,6,1.0
86754,331,0.0
68168,116,1.0
66150,18,1.0
2369,39,0.0
63398,176,1.0
5549,366,1.0
50942,56,1.0
89100,18,0.0
73477,305,0.0
35685,257,1.0
58535,176,1.0
34568,230,1.0
98848,6,1.0
97221,27,1.0
88309,75,1.0
53090,7,1.0
2866,2,1.0
97888,111,1.0
41154,257,1.0
20712,248,1.0
16109,18,1.0
67255,2,1.0
67275,232,0.0
31533,56,1.0
93442,156,1.0
1753,156,1.0
81175,299,0.0
85204,76,0.0
2541,167,1.0
66456,7,1.0
97714,503,0.0
20599,170,1.0
46431,530,1.0
45319,4,1.0
96133,283,0.0
79415,4,1.0
11148,174,1.0
78983,102,1.0
78140,34,1.0
56285,56,1.0
70555,72,1.0
25128,156,0.0
3897,206,1.0
83328,18,0.0
44915,108,1.0
36420,158,1.0
31835,72,1.0
28026,10,1.0
28433,78,0.0
82408,7,1.0
62258,80,1.0
7894,22,0.0
35199,6,1.0
77641,330,1.0
40575,4,1.0
24537,56,1.0
6776,3,1.0
94765,6,1.0
99356,4,1.0
34785,31,0.0
28728,22,0.0
37457,211,0.0
16065,198,1.0
30480,75,1.0
17839,110,1.0
29013,73,1.0
43462,2,1.0
21598,116,0.0
93459,84,0.0
81276,18,0.0
75200,98,0.0
30500,72,1.0
99912,299,1.0
77454,2,1.0
3570,429,1.0
28462,129,1.0
57068,56,1.0
6710,33,1.0
36651,104,1.0
87947,12,1.0
42841,200,1.0
10143,4,1.0
11327,34,1.0
16300,75,1.0
59095,73,1.0
83053,8,1.0
69154,159,1.0
44150,18,0.0
99794,83,1.0
3224,115,1.0
51454,4,1.0
73172,275,1.0
98187,115,1.0
22411,208,1.0
48185,24,0.0
83870,299,0.0
52862,73,1.0
75326,171,1.0
87241,439,1.0
26619,257,0.0
9667,18,1.0
51273,2,1.0
6370,1,1.0
90203,207,1.0
25209,477,1.0
81897,0,1.0
58345,237,1.0
90926,280,1.0
9833,129,1.0
82558,18,1.0
71102,6,1.0
89043,4,1.0
80304,242,1.0
25927,93,0.0
82576,259,0.0
71363,232,1.0
32183,431,1.0
10985,183,1.0
75188,197,1.0
34381,257,0.0
86657,4,1.0
74001,478,1.0
83204,22,1.0
58060,22,0.0
31555,22,1.0
62135,344,0.0
41667,156,0.0
26499,81,1.0
85409,58,1.0
89717,502,1.0
84949,21,0.0
14559,99,0.0
80828,112,1.0
88392,429,1.0
8838,33,1.0
94590,4,1.0
60934,100,0.0
99292,7,1.0
23156,3,1.0
75502,22,0.0
39940,235,0.0
72828,32,1.0
84378,93,0.0
55430,210,1.0
3378,8,1.0
24996,246,1.0
78632,35,0.0
41722,357,0.0
33839,7,1.0
78970,32,1.0
29737,33,1.0
67010,34,1.0
95391,178,1.0
52355,215,1.0
59533,1,1.0
70378,21,0.0
55642,35,0.0
19146,24,1.0
53039,17,1.0
42027,199,1.0
1939,24,0.0
63421,882,1.0
98832,280,0.0
17479,113,1.0
4504,22,1.0
90942,103,1.0
63392,81,1.0
47480,222,0.0
76286,208,1.0
94590,3,1.0
57531,328,1.0
39531,8,0.0
50792,32,1.0
59348,75,1.0
5006,35,0.0
85402,209,1.0
86666,237,1.0
71373,8,0.0
64720,6,1.0
33053,4,1.0
77281,176,1.0
87415,58,1.0
52763,298,1.0
94316,56,1.0
74330,299,1.0
17360,6,1.0
93454,329,0.0
18212,293,0.0
21529,4,1.0
53983,160,1.0
30513,74,1.0
22575,175,1.0
58011,74,1.0
7554,292,1.0
95551,113,1.0
6843,99,1.0
97135,11,1.0
57122,320,1.0
98214,267,0.0
75973,247,1.0
17673,35,1.0
69370,11,1.0
85577,308,1.0
35709,24,0.0
37861,5,1.0
4192,415,1.0
45938,108,1.0
88808,160,1.0
66371,6,1.0
69784,199,0.0
92673,208,1.0
9297,5,1.0
13702,126,1.0
23203,35,1.0
74442,230,1.0
52874,577,1.0
7573,257,1.0
64850,223,1.0
33922,199,0.0
55617,99,1.0
84026,205,1.0
81919,225,1.0
68456,811,1.0
69173,3,1.0
67513,75,1.0
61235,78,0.0
83218,81,0.0
52835,111,1.0
7895,100,0.0
54786,73,1.0
812,89,1.0
13405,165,1.0
20206,261,0.0
92738,10,1.0
32027,163,0.0
56363,56,1.0
13012,210,1.0
53793,20,1.0
5350,93,1.0
3618,17,0.0
90457,1,1.0
78597,594,0.0
47495,73,1.0
580,243,1.0
82089,199,0.0
85178,178,0.0
21748,22,1.0
79782,247,0.0
80968,8,0.0
71157,243,1.0
61793,130,1.0
39990,67,0.0
23711,8,1.0
42173,185,0.0
1830,59,1.0
15095,7,1.0
38148,230,1.0
93288,33,1.0
41013,101,1.0
10872,178,0.0
73044,130,1.0
60178,249,0.0
51167,74,1.0
82026,199,0.0
69739,33,1.0
69169,89,1.0
19926,322,1.0
71429,215,1.0
7538,4,1.0
55827,35,0.0
83555,111,1.0
98519,99,1.0
8897,75,1.0
38643,547,1.0
65242,156,1.0
15878,11,1.0
94121,244,1.0
99886,156,1.0
46406,76,1.0
87620,310,1.0
55459,279,1.0
70343,22,1.0
29918,267,1.0
95935,1,1.0
51458,113,1.0
45904,179,0.0
14779,22,0.0
31953,3,1.0
33196,7,1.0
26444,178,0.0
1311,34,1.0
7338,81,1.0
20793,94,0.0
5672,267,0.0
56539,18,0.0
2970,185,0.0
62624,5,1.0
17490,126,1.0
41456,376,1.0
3708,60,0.0
81241,304,1.0
99682,529,1.0
86736,556,1.0
73320,114,1.0
28407,454,1.0
39767,19,1.0
16907,210,1.0
41167,2,1.0
38157,11,1.0
61848,160,1.0
79663,226,0.0
59078,33,0.0
84098,345,1.0
51514,305,0.0
92822,1,1.0
60355,200,1.0
75579,76,1.0
54048,91,1.0
3899,82,1.0
64982,576,1.0
84754,280,0.0
18940,7,1.0
3897,130,1.0
80864,5,1.0
88423,18,1.0
68271,112,1.0
33423,18,0.0
64398,18,0.0
73271,6,1.0
22324,206,0.0
1104,556,1.0
4928,114,0.0
62230,123,1.0
17031,87,1.0
95988,18,1.0
56689,26,1.0
20207,5,1.0
97156,7,1.0
72878,59,1.0
44673,848,1.0
32059,223,1.0
713,111,1.0
69134,106,0.0
99482,4,1.0
53167,331,1.0
47136,308,1.0
95993,615,0.0
51197,2,0.0
20570,12,1.0
76870,815,0.0
71174,156,1.0
13172,88,1.0
37543,31,1.0
45891,33,1.0
90666,625,0.0
12843,56,1.0
91818,497,1.0
39706,60,0.0
95100,89,1.0
86565,105,0.0
8701,23,1.0
44713,2,1.0
2093,22,0.0
99153,175,1.0
47753,106,0.0
18121,9,0.0
67394,330,1.0
94721,199,1.0
28560,114,1.0
28186,35,1.0
51162,6,1.0
20135,73,1.0
14507,7,1.0
90581,12,1.0
64413,321,1.0
47793,34,1.0
61592,158,1.0
97963,279,1.0
35538,308,1.0
4300,108,1.0
17650,556,1.0
95296,532,1.0
63880,232,1.0
95124,106,0.0
85285,82,1.0
85487,113,1.0
67340,75,1.0
75247,160,1.0
46436,73,1.0
86105,299,1.0
22771,280,1.0
2983,73,1.0
97340,72,1.0
88378,3,1.0
19431,12,1.0
71395,501,1.0
2335,18,1.0
51699,344,0.0
31683,18,0.0
29481,29,0.0
12886,171,1.0
16805,46,0.0
64548,280,0.0
6539,320,1.0
55423,200,1.0
64008,56,1.0
73108,3,1.0
73583,199,0.0
15489,75,1.0
90786,218,1.0
65187,331,1.0
96553,35,1.0
42170,102,1.0
56125,91,1.0
33445,4,1.0
31996,18,0.0
46991,130,1.0
94793,3,1.0
40743,18,1.0
97534,18,1.0
8592,11,1.0
21531,202,1.0
71509,56,1.0
95284,2,1.0
47764,96,1.0
582,97,1.0
68071,2,1.0
21506,257,1.0
28517,99,1.0
52436,18,0.0
63591,156,0.0
42596,115,1.0
39418,669,1.0
38359,257,1.0
38601,99,1.0
64997,130,1.0
36973,2,1.0
90761,18,0.0
44786,8,0.0
89854,21,0.0
73055,208,1.0
17812,2,1.0
20777,82,1.0
55929,18,0.0
3557,422,1.0
38143,104,1.0
29950,39,0.0
3041,3,1.0
98504,234,0.0
5368,245,1.0
22895,6,1.0
7229,75,1.0
54445,235,1.0
14251,101,1.0
42326,20,1.0
72414,3,1.0
65243,280,1.0
61181,74,1.0
84971,422,1.0
77712,5,1.0
19428,135,1.0
15938,92,1.0
82397,8,1.0
24332,21,0.0
21955,204,1.0
937,154,1.0
78427,298,0.0
83286,72,1.0
46215,174,1.0
28631,3,1.0
20165,29,1.0
39950,74,1.0
89560,33,1.0
92607,293,0.0
3782,79,1.0
78722,199,0.0
47860,89,1.0
11556,106,0.0
45788,29,1.0
5259,23,1.0
14883,4,1.0
62709,537,0.0
17026,249,0.0
39384,210,1.0
38942,22,0.0
52376,59,1.0
84947,4,1.0
18679,10,1.0
87886,179,0.0
89550,207,1.0
52276,79,1.0
58370,80,1.0
48860,35,1.0
17888,12,0.0
34490,202,1.0
48012,35,1.0
58807,31,0.0
27031,60,0.0
62711,12,1.0
10911,246,1.0
76401,4,1.0
76862,7,1.0
99747,288,1.0
29807,7,1.0
1707,72,1.0
49242,57,1.0
53152,331,1.0
27550,7,1.0
55191,227,1.0
90409,886,0.0
69696,4,1.0
35588,363,1.0
28163,34,1.0
97700,207,1.0
43979,12,1.0
27506,76,1.0
75210,6,1.0
38281,2,1.0
95559,179,0.0
29940,130,1.0
29558,6,1.0
99192,522,0.0
43316,12,1.0
67398,487,1.0
45448,75,1.0
66681,22,0.0
20802,12,1.0
15441,97,1.0
28731,36,1.0
97414,373,1.0
61274,569,1.0
20695,75,1.0
92945,4,1.0
44174,29,1.0
53707,199,1.0
50939,111,1.0
50689,21,0.0
12163,163,0.0
90509,779,1.0
4722,60,0.0
4121,3,1.0
98786,11,1.0
808,127,1.0
39276,196,1.0
7304,81,1.0
90527,208,1.0
61962,5,1.0
47021,72,1.0
52111,200,1.0
60816,304,1.0
9135,292,1.0
83479,21,0.0
16511,76,1.0
30045,92,1.0
15165,111,1.0
49001,6,1.0
16852,8,1.0
97050,2,1.0
93665,305,0.0
38624,51,0.0
78035,7,1.0
72540,17,1.0
93810,154,1.0
95622,22,1.0
51219,24,1.0
26890,50,1.0
63592,7,1.0
59568,4,1.0
6808,304,0.0
92943,290,1.0
96785,614,1.0
27099,18,0.0
73432,321,0.0
8765,247,1.0
46805,112,1.0
62448,84,1.0
40904,7,1.0
65038,6,1.0
6901,0,1.0
99911,56,1.0
90246,301,1.0
13128,188,1.0
3238,3,1.0
1530,126,1.0
5549,2,1.0
19095,34,1.0
45976,21,1.0
77143,117,1.0
84495,111,1.0
67757,202,1.0
9401,6,1.0
96247,39,1.0
1800,664,1.0
50199,56,1.0
90352,223,1.0
71907,331,1.0
39906,33,1.0
73383,278,1.0
28942,201,1.0
19571,106,1.0
46143,522,1.0
29122,7,1.0
52916,326,1.0
62826,236,0.0
23555,164,1.0
34795,268,1.0
49480,72,1.0
35400,31,1.0
60741,211,0.0
92134,2,0.0
1298,11,1.0
54796,210,1.0
95740,199,1.0
84595,248,1.0
21708,165,1.0
4194,165,1.0
68088,3,1.0
60893,75,1.0
2198,510,1.0
61537,12,0.0
4303,131,0.0
60346,30,1.0
68961,481,1.0
35573,4,1.0
37052,247,1.0
5112,230,1.0
46126,98,1.0
92080,111,1.0
62532,21,0.0
80121,281,0.0
16950,44,1.0
5098,7,1.0
29935,16,1.0
96190,219,0.0
18974,487,1.0
63241,230,1.0
39221,104,0.0
42500,61,0.0
47868,98,1.0
42367,36,1.0
92233,4,1.0
87366,279,1.0
657,35,1.0
37900,33,1.0
81278,325,1.0
27164,3,1.0
2062,74,1.0
46465,308,1.0
51250,20,0.0
12037,7,1.0
82495,56,1.0
26991,10,1.0
12161,487,1.0
53680,244,0.0
53526,537,1.0
41822,96,1.0
75441,373,0.0
32635,115,1.0
83183,236,1.0
98578,72,1.0
92324,76,1.0
21464,121,0.0
2570,11,1.0
31580,100,1.0
19532,4,1.0
24139,34,1.0
94563,210,1.0
39660,5,1.0
42547,3,1.0
4002,31,1.0
30338,56,1.0
11264,12,1.0
81630,3,1.0
52531,175,1.0
47640,98,1.0
17160,369,1.0
46618,268,1.0
54798,278,0.0
77335,0,1.0
9742,106,0.0
4554,344,1.0
91287,11,1.0
18079,75,1.0
15843,3,1.0
84091,236,1.0
28126,116,1.0
77604,530,1.0
91641,199,1.0
86435,32,1.0
33142,5,1.0
11982,56,1.0
61275,11,1.0
46720,111,1.0
27320,372,1.0
73140,80,1.0
94557,75,1.0
60375,223,1.0
21876,208,1.0
65090,56,1.0
32437,2,1.0
69061,21,0.0
74857,305,0.0
74528,386,1.0
33215,21,1.0
709,36,1.0
75153,91,1.0
66798,199,0.0
46036,4,1.0
22180,107,0.0
11942,72,1.0
33195,199,1.0
28395,7,1.0
31536,18,1.0
16872,22,0.0
46115,90,1.0
450,7,1.0
85307,375,1.0
50374,91,1.0
95657,179,1.0
69170,257,0.0
15195,78,0.0
84743,0,1.0
25737,56,1.0
69158,59,1.0
49180,20,0.0
31115,254,1.0
3435,162,1.0
61520,155,1.0
69070,21,0.0
59755,29,0.0
56822,18,0.0
95424,56,1.0
55783,155,1.0
77706,8,1.0
22974,357,1.0
62700,102,0.0
82118,235,1.0
37870,304,0.0
89902,7,1.0
14202,179,1.0
27870,2,0.0
20654,39,1.0
45395,20,0.0
20029,3,1.0
33212,232,0.0
35530,73,1.0
90453,117,1.0
59215,437,1.0
81911,81,0.0
14174,215,1.0
92525,93,0.0
67163,3,1.0
70812,101,1.0
40912,257,0.0
97403,233,1.0
37151,23,1.0
610,4,1.0
82465,76,0.0
8022,23,1.0
80124,11,1.0
23822,112,1.0
94511,206,0.0
70373,2,1.0
55355,38,1.0
28095,210,1.0
36430,3,1.0
82771,56,1.0
79289,175,1.0
79545,156,1.0
10303,202,1.0
12749,435,1.0
53600,2,0.0
51789,1,1.0
39056,11,1.0
38546,99,1.0
73075,237,0.0
3783,22,1.0
27128,3,1.0
50850,230,1.0
3851,6,1.0
19726,33,1.0
35988,56,1.0
89648,155,1.0
71787,22,0.0
5075,56,1.0
41459,56,1.0
21665,334,1.0
60373,305,1.0
81535,178,0.0
13207,264,0.0
57895,20,1.0
93890,6,1.0
17152,35,1.0
36100,4,1.0
65387,211,1.0
44901,331,0.0
79969,99,0.0
35701,59,1.0
43591,3,1.0
26813,155,1.0
27391,2,1.0
37048,78,0.0
31748,157,1.0
32248,83,0.0
94180,60,1.0
42809,9,1.0
95484,522,1.0
3835,7,1.0
38699,21,1.0
37704,58,1.0
89402,33,1.0
13610,6,1.0
25035,699,1.0
72591,6,1.0
98338,76,1.0
7034,73,1.0
66251,78,0.0
6371,12,0.0
59180,226,1.0
44988,56,1.0
49932,6,1.0
59200,10,0.0
27596,7,1.0
52412,3,1.0
2129,58,1.0
47798,27,1.0
30373,202,1.0
19084,79,0.0
89304,223,1.0
4441,12,0.0
92899,155,1.0
66910,156,0.0
43033,2,1.0
49427,2,1.0
10884,75,1.0
31369,39,1.0
91336,91,1.0
37465,283,1.0
5283,96,1.0
99725,184,1.0
20754,156,1.0
40593,18,0.0
7936,127,0.0
24508,17,1.0
93403,178,0.0
67958,31,1.0
40188,230,1.0
83604,385,1.0
20317,236,1.0
11950,73,1.0
28918,33,1.0
76901,114,1.0
57029,351,1.0
86056,199,1.0
37731,302,1.0
50984,4,1.0
63644,7,1.0
39676,6,1.0
61421,215,1.0
96923,156,1.0
24373,92,1.0
6639,412,1.0
50587,27,1.0
94596,225,0.0
89848,88,0.0
61064,481,0.0
48226,2,1.0
77716,56,1.0
20150,171,1.0
93792,33,1.0
78761,4,1.0
64576,82,0.0
43589,164,1.0
21351,22,0.0
36656,199,0.0
34829,93,0.0
38040,32,1.0
57908,75,1.0
9371,60,1.0
4749,7,1.0
559,3,1.0
17389,3,1.0
35001,76,1.0
26765,335,0.0
45037,268,1.0
89898,22,0.0
89615,20,1.0
65535,536,0.0
38632,205,0.0
52683,2,1.0
25270,179,0.0
13697,199,1.0
25091,65,0.0
40685,210,1.0
28698,236,1.0
6138,4,1.0
91663,164,0.0
96924,24,0.0
21398,12,0.0
11492,2,1.0
98374,210,1.0
15455,65,0.0
63666,75,1.0
16787,7,1.0
14686,159,1.0
88732,235,0.0
73097,202,1.0
47794,12,1.0
5591,79,1.0
99811,11,1.0
8879,20,1.0
15506,56,1.0
30095,22,0.0
2202,56,1.0
87267,76,0.0
82362,6,1.0
60040,351,1.0
68750,89,1.0
51940,56,1.0
90818,230,1.0
75994,76,0.0
67626,75,1.0
91949,678,1.0
21253,235,0.0
75189,115,1.0
85245,156,1.0
44105,167,0.0
2430,89,1.0
36481,200,1.0
94345,72,1.0
35064,98,1.0
6327,167,1.0
7946,18,1.0
2720,18,1.0
46835,98,1.0
52622,6,1.0
43475,74,1.0
51790,235,0.0
94505,74,1.0
5585,56,1.0
13009,18,1.0
61557,4,1.0
25732,18,0.0
20867,230,0.0
74484,176,0.0
55689,331,1.0
97491,284,1.0
14462,285,1.0
85770,74,1.0
14858,288,1.0
96294,31,0.0
14823,72,1.0
66399,232,1.0
35817,247,1.0
59755,21,1.0
47116,304,0.0
43552,83,1.0
78732,320,1.0
95120,320,1.0
78856,210,1.0
77664,429,1.0
73180,164,0.0
9250,61,0.0
61066,268,0.0
65967,232,1.0
36506,223,1.0
55193,117,1.0
69500,75,1.0
42790,21,0.0
40587,217,1.0
8661,3,1.0
79240,1,1.0
38323,79,1.0
97681,219,1.0
24644,7,1.0
91474,17,1.0
74279,176,1.0
54218,573,1.0
53259,431,0.0
50479,234,0.0
19663,142,1.0
33680,101,1.0
69086,18,0.0
80524,75,1.0
18899,179,0.0
11404,11,1.0
3091,72,1.0
10223,3,1.0
57860,130,0.0
70086,20,1.0
60007,8,0.0
97284,379,0.0
85107,3,1.0
83713,76,0.0
4040,23,0.0
93168,215,0.0
98770,8,0.0
57333,537,1.0
91922,116,0.0
98971,1,1.0
72597,99,1.0
94953,27,0.0
811,104,1.0
83653,385,1.0
68289,76,0.0
46716,12,1.0
62186,178,0.0
87847,21,1.0
52725,99,1.0
92324,299,1.0
53444,6,1.0
22419,116,1.0
41468,58,1.0
28183,125,1.0
64230,4,1.0
60413,5,1.0
94963,87,1.0
63946,37,1.0
94768,57,1.0
65760,126,1.0
89466,7,1.0
61088,115,1.0
94214,281,1.0
58483,236,0.0
84491,181,1.0
15726,56,1.0
77751,126,1.0
20197,199,1.0
81746,299,0.0
35918,80,1.0
68049,299,0.0
2016,188,1.0
96579,199,1.0
76829,24,0.0
65660,226,0.0
75817,248,1.0
7377,83,1.0
36288,267,0.0
61227,3,1.0
27439,7,1.0
28566,56,1.0
99185,22,0.0
75353,309,1.0
17552,354,0.0
81503,236,1.0
33153,93,0.0
25756,27,1.0
17793,56,1.0
11452,156,0.0
90911,478,0.0
9170,156,0.0
38119,2,1.0
26308,422,1.0
68071,569,1.0
57061,78,0.0
36300,209,0.0
32068,13,1.0
504,162,1.0
68474,159,0.0
32102,92,1.0
87806,34,1.0
14162,84,0.0
81905,81,1.0
80234,300,0.0
14649,11,1.0
83083,7,1.0
47627,6,1.0
49438,130,1.0
60400,76,0.0
43307,247,1.0
14916,75,1.0
32264,477,1.0
928,102,1.0
72295,179,1.0
18506,4,1.0
52838,299,1.0
79681,163,1.0
69614,80,1.0
38414,12,1.0
17570,171,1.0
16407,81,1.0
18405,7,1.0
32548,56,1.0
67169,27,1.0
20027,490,1.0
55996,82,1.0
95628,156,0.0
91365,2,1.0
42763,11,1.0
66858,7,1.0
53821,78,0.0
31223,174,1.0
79986,385,1.0
37363,56,1.0
14383,175,1.0
47446,160,1.0
51865,56,1.0
27435,75,1.0
28799,59,1.0
39807,47,0.0
63794,666,1.0
25290,6,1.0
3335,164,1.0
98480,3,1.0
12406,6,1.0
56201,216,1.0
16176,60,1.0
47944,182,1.0
73738,72,1.0
65144,268,0.0
10390,377,1.0
64699,208,1.0
87093,82,1.0
85267,10,0.0
80032,7,1.0
53092,345,1.0
21777,204,0.0
97593,73,1.0
64118,58,1.0
51455,39,0.0
75469,667,0.0
78362,75,1.0
68166,235,1.0
62353,22,0.0
30523,202,1.0
27721,33,1.0
46144,31,1.0
78394,94,0.0
57088,258,1.0
80252,156,1.0
45840,56,1.0
12127,92,1.0
26622,18,0.0
40827,74,1.0
45371,3,1.0
50806,56,1.0
45882,170,0.0
40708,35,1.0
26177,82,1.0
89612,235,0.0
14686,4,1.0
64287,215,1.0
74166,81,1.0
47516,331,1.0
6116,235,0.0
9268,11,1.0
81517,230,1.0
17845,229,1.0
13244,364,1.0
32318,155,1.0
39487,321,0.0
96453,10,1.0
25494,7,1.0
50525,18,1.0
71092,6,1.0
15619,484,0.0
39860,91,1.0
28448,72,1.0
84889,235,0.0
90048,202,1.0
92714,208,0.0
31197,81,1.0
33752,78,0.0
59292,106,0.0
22083,98,1.0
6167,224,1.0
49754,72,1.0
13678,111,1.0
21000,113,1.0
52460,7,1.0
16876,0,1.0
16065,156,1.0
51232,304,1.0
37021,33,1.0
98223,577,1.0
88812,81,1.0
79232,2,0.0
18904,103,1.0
96298,626,1.0
67643,175,1.0
38106,3,1.0
19160,75,1.0
75414,268,1.0
10363,116,1.0
31051,81,1.0
62765,6,1.0
12428,215,1.0
42225,113,1.0
55405,293,0.0
13380,189,1.0
20845,89,1.0
23012,7,1.0
32409,98,1.0
39473,99,1.0
84285,6,1.0
80635,7,1.0
55157,12,1.0
90803,6,1.0
89644,158,1.0
95865,331,0.0
64358,199,1.0
86204,97,1.0
28433,210,1.0
7756,21,1.0
66224,211,1.0
6382,316,1.0
34738,6,1.0
62137,298,1.0
96317,211,1.0
17910,235,1.0
7842,268,0.0
25354,79,1.0
89318,21,1.0
13305,33,1.0
85027,6,1.0
24255,4,1.0
3248,7,1.0
26624,6,1.0
90618,291,1.0
37644,0,1.0
31280,84,0.0
67006,33,1.0
87475,35,1.0
60524,863,1.0
57486,12,1.0
19873,35,1.0
95822,2,1.0
86958,248,1.0
15004,57,1.0
17734,6,1.0
44139,131,0.0
40148,188,1.0
89447,60,0.0
71275,167,1.0
17134,67,0.0
66921,366,1.0
97224,60,0.0
16148,22,0.0
42398,4,1.0
16545,96,0.0
78271,3,1.0
13182,35,1.0
372,3,1.0
56161,2,0.0
23999,188,1.0
866,75,1.0
60868,244,1.0
87081,235,1.0
7932,6,1.0
50594,2,1.0
6845,33,1.0
12745,81,1.0
36898,31,0.0
10050,159,0.0
86359,156,1.0
3863,215,1.0
9546,2,1.0
19646,93,1.0
17697,346,1.0
49309,131,0.0
9700,4,1.0
14258,6,1.0
58029,208,1.0
4951,24,0.0
42593,73,1.0
18549,274,1.0
53827,278,1.0
49036,236,0.0
97878,198,0.0
72663,245,1.0
10377,7,1.0
98544,232,1.0
7884,201,1.0
69948,244,0.0
3056,82,1.0
62619,2,1.0
32777,209,1.0
86333,308,1.0
86480,211,0.0
18548,223,0.0
9492,100,0.0
41359,159,1.0
19793,12,1.0
16990,10,1.0
95989,86,1.0
28366,188,1.0
44187,72,1.0
79453,5,1.0
79828,230,0.0
78993,32,1.0
73459,2,1.0
39571,29,1.0
15896,22,0.0
10800,193,0.0
86387,199,1.0
12697,178,0.0
21089,658,1.0
15022,76,1.0
13327,178,1.0
50381,212,1.0
81433,75,1.0
99854,56,1.0
68105,18,0.0
22769,56,1.0
68742,245,1.0
44180,7,1.0
38369,61,1.0
40296,206,1.0
91280,6,1.0
91873,6,1.0
57826,72,1.0
93308,211,1.0
21146,47,1.0
99110,57,1.0
71586,114,1.0
42127,72,1.0
92953,6,1.0
771,2,1.0
71988,11,1.0
19109,6,1.0
32633,55,0.0
72652,34,1.0
37971,257,0.0
19774,6,1.0
67963,344,0.0
48422,5,1.0
98782,56,1.0
62069,179,0.0
55347,235,1.0
32531,7,1.0
25256,135,0.0
85821,244,0.0
10993,11,1.0
49888,29,0.0
94025,21,0.0
40099,153,0.0
82719,179,1.0
14406,99,1.0
49721,35,1.0
9567,7,1.0
23581,215,1.0
25376,416,1.0
22179,35,0.0
38926,376,1.0
62621,104,1.0
58918,84,1.0
7920,56,1.0
95715,7,1.0
45500,577,1.0
93226,156,1.0
36329,254,1.0
15075,22,0.0
27186,578,1.0
79194,431,1.0
86757,129,0.0
39721,6,1.0
13686,114,1.0
80954,170,1.0
57203,40,1.0
40596,176,0.0
17789,35,0.0
7909,22,0.0
50118,26,1.0
51200,156,0.0
6303,79,0.0
4211,285,1.0
82572,292,0.0
47560,57,1.0
80709,15,1.0
98859,114,0.0
25428,47,1.0
45483,31,1.0
42579,104,1.0
79252,429,1.0
55954,33,1.0
25508,175,1.0
40424,6,1.0
71766,6,1.0
92881,3,1.0
76321,574,1.0
56802,697,0.0
13291,18,0.0
85608,2,1.0
60253,39,0.0
9130,72,1.0
54131,323,0.0
96147,300,1.0
20927,131,0.0
22678,209,0.0
1170,3,1.0
55477,12,1.0
3014,123,1.0
95219,2,1.0
40834,35,1.0
82876,111,1.0
75380,299,1.0
8843,6,1.0
16434,299,1.0
77210,499,1.0
62827,156,0.0
51790,1,1.0
51490,499,1.0
72555,117,1.0
29250,1,1.0
71194,280,1.0
93462,267,0.0
91406,72,1.0
62904,76,1.0
92743,12,0.0
18762,12,1.0
6211,180,0.0
14138,3,1.0
55363,117,1.0
60215,199,1.0
81648,112,1.0
56677,199,0.0
7526,60,1.0
55699,18,0.0
39027,35,1.0
66610,18,0.0
59308,236,0.0
87876,4,1.0
12271,56,1.0
84925,531,0.0
57270,497,1.0
89125,416,1.0
91990,76,1.0
49929,10,0.0
88600,2,1.0
81114,200,0.0
36222,39,0.0
55713,7,1.0
10168,18,1.0
94385,78,0.0
411,102,1.0
9962,76,1.0
8644,73,1.0
23386,6,1.0
42548,23,1.0
51019,117,1.0
79273,205,1.0
21831,5,1.0
2861,39,1.0
11824,363,1.0
93299,89,1.0
32719,12,0.0
13477,33,0.0
39143,56,1.0
38446,224,1.0
69724,74,1.0
71404,303,1.0
25993,257,0.0
84724,127,0.0
65816,73,1.0
77843,175,1.0
73288,4,1.0
63362,425,1.0
7982,8,0.0
